conversation_id,scenario,layer,cka,baseline
T4/test/15,T4,23,0.0014799584,cka
T4/test/15,T4,24,0.0021017166,cka
T4/test/15,T4,25,0.0016344186,cka
T4/test/15,T4,26,0.0018357901,cka
T4/test/15,T4,27,0.0013023026,cka
T4/test/15,T4,28,0.0038343035,cka
T4/test/15,T4,29,0.006901924,cka
T4/test/15,T4,30,0.021451876,cka
T4/test/15,T4,31,0.091440976,cka
T4/test/16,T4,0,0.58241063,cka
T4/test/16,T4,1,0.76800376,cka
T4/test/16,T4,2,0.7087728,cka
T4/test/16,T4,3,0.6755313,cka
T4/test/16,T4,4,0.5990574,cka
T4/test/16,T4,5,0.46356538,cka
T4/test/16,T4,6,0.3704794,cka
T4/test/16,T4,7,0.29838192,cka
T4/test/16,T4,8,0.26874274,cka
T4/test/16,T4,9,0.13669933,cka
T4/test/16,T4,10,0.08726605,cka
T4/test/16,T4,11,0.10560574,cka
T4/test/16,T4,12,0.13240689,cka
T4/test/16,T4,13,0.10265584,cka
T4/test/16,T4,14,0.09733629,cka
T4/test/16,T4,15,0.10220218,cka
T4/test/16,T4,16,0.0948625,cka
T4/test/16,T4,17,0.08579547,cka
T4/test/16,T4,18,0.090943694,cka
T4/test/16,T4,19,0.07652217,cka
T4/test/16,T4,20,0.07993297,cka
T4/test/16,T4,21,0.07987806,cka
T4/test/16,T4,22,0.08750874,cka
T4/test/16,T4,23,0.08268428,cka
T4/test/16,T4,24,0.0799814,cka
T4/test/16,T4,25,0.0571885,cka
T4/test/16,T4,26,0.05864511,cka
T4/test/16,T4,27,0.055055436,cka
T4/test/16,T4,28,0.06443395,cka
T4/test/16,T4,29,0.078152746,cka
T4/test/16,T4,30,0.10596092,cka
T4/test/16,T4,31,0.10195988,cka
T4/test/17,T4,0,0.07360274,cka
T4/test/17,T4,1,3.6682883e-05,cka
T4/test/17,T4,2,6.51323e-05,cka
T4/test/17,T4,3,0.0003618514,cka
T4/test/17,T4,4,0.00061731285,cka
T4/test/17,T4,5,0.0011012714,cka
T4/test/17,T4,6,0.00049611717,cka
T4/test/17,T4,7,0.00065774424,cka
T4/test/17,T4,8,0.00024930312,cka
T4/test/17,T4,9,5.538417e-05,cka
T4/test/17,T4,10,0.00030123699,cka
T4/test/17,T4,11,0.0002029585,cka
T4/test/17,T4,12,0.0002601458,cka
T4/test/17,T4,13,0.0005034732,cka
T4/test/17,T4,14,0.0005319573,cka
T4/test/17,T4,15,0.00032689612,cka
T4/test/17,T4,16,0.00027366466,cka
T4/test/17,T4,17,1.1084214e-06,cka
T4/test/17,T4,18,0.00027900893,cka
T4/test/17,T4,19,0.0006410503,cka
T4/test/17,T4,20,0.0013212995,cka
T4/test/17,T4,21,0.002293408,cka
T4/test/17,T4,22,0.0024593272,cka
T4/test/17,T4,23,0.0031137832,cka
T4/test/17,T4,24,0.0033447968,cka
T4/test/17,T4,25,0.0036951462,cka
T4/test/17,T4,26,0.0032936477,cka
T4/test/17,T4,27,0.0031398423,cka
T4/test/17,T4,28,0.0018970787,cka
T4/test/17,T4,29,0.0012932083,cka
T4/test/17,T4,30,0.0034979482,cka
T4/test/17,T4,31,0.006038236,cka
T4/test/18,T4,0,0.719621,cka
T4/test/18,T4,1,0.8194117,cka
T4/test/18,T4,2,0.7375072,cka
T4/test/18,T4,3,0.63031095,cka
T4/test/18,T4,4,0.52023834,cka
T4/test/18,T4,5,0.36894456,cka
T4/test/18,T4,6,0.3060999,cka
T4/test/18,T4,7,0.26808655,cka
T4/test/18,T4,8,0.24728973,cka
T4/test/18,T4,9,0.1819894,cka
T4/test/18,T4,10,0.12124591,cka
T4/test/18,T4,11,0.11505297,cka
T4/test/18,T4,12,0.12433515,cka
T4/test/18,T4,13,0.11651429,cka
T4/test/18,T4,14,0.097238936,cka
T4/test/18,T4,15,0.08673641,cka
T4/test/18,T4,16,0.08469698,cka
T4/test/18,T4,17,0.09205462,cka
T4/test/18,T4,18,0.090729676,cka
T4/test/18,T4,19,0.079427354,cka
T4/test/18,T4,20,0.085774384,cka
T4/test/18,T4,21,0.0943671,cka
T4/test/18,T4,22,0.09102865,cka
T4/test/18,T4,23,0.072836965,cka
T4/test/18,T4,24,0.055751756,cka
T4/test/18,T4,25,0.038414165,cka
T4/test/18,T4,26,0.03166217,cka
T4/test/18,T4,27,0.029968021,cka
T4/test/18,T4,28,0.029872086,cka
T4/test/18,T4,29,0.030816225,cka
T4/test/18,T4,30,0.042200815,cka
T4/test/18,T4,31,0.01186191,cka
T4/test/19,T4,0,0.6925761,cka
T4/test/19,T4,1,0.8193677,cka
T4/test/19,T4,2,0.7054467,cka
T4/test/19,T4,3,0.56637913,cka
T4/test/19,T4,4,0.46277612,cka
T4/test/19,T4,5,0.33145767,cka
T4/test/19,T4,6,0.26157987,cka
T4/test/19,T4,7,0.27929506,cka
T4/test/19,T4,8,0.26630703,cka
T4/test/19,T4,9,0.1727579,cka
T4/test/19,T4,10,0.1028668,cka
T4/test/19,T4,11,0.090355024,cka
T4/test/19,T4,12,0.119238235,cka
T4/test/19,T4,13,0.12969796,cka
T4/test/19,T4,14,0.09433033,cka
T4/test/19,T4,15,0.08039034,cka
T4/test/19,T4,16,0.06610296,cka
T4/test/19,T4,17,0.049666822,cka
T4/test/19,T4,18,0.042426504,cka
T4/test/19,T4,19,0.04257114,cka
T4/test/19,T4,20,0.030600911,cka
T4/test/19,T4,21,0.033264406,cka
T4/test/19,T4,22,0.022340367,cka
T4/test/19,T4,23,0.021054624,cka
T4/test/19,T4,24,0.0249889,cka
T4/test/19,T4,25,0.028147174,cka
T4/test/19,T4,26,0.033166002,cka
T4/test/19,T4,27,0.044482592,cka
T4/test/19,T4,28,0.05293878,cka
T4/test/19,T4,29,0.06297468,cka
T4/test/19,T4,30,0.07978766,cka
T4/test/19,T4,31,0.19533904,cka
T4/test/20,T4,0,0.58241063,cka
T4/test/20,T4,1,0.76800376,cka
T4/test/20,T4,2,0.7087728,cka
T4/test/20,T4,3,0.6755313,cka
T4/test/20,T4,4,0.5990574,cka
T4/test/20,T4,5,0.46356538,cka
T4/test/20,T4,6,0.3704794,cka
T4/test/20,T4,7,0.29838192,cka
T4/test/20,T4,8,0.26874274,cka
T4/test/20,T4,9,0.13669933,cka
T4/test/20,T4,10,0.08726605,cka
T4/test/20,T4,11,0.10560574,cka
T4/test/20,T4,12,0.13240689,cka
T4/test/20,T4,13,0.10265584,cka
T4/test/20,T4,14,0.09733629,cka
T4/test/20,T4,15,0.10220218,cka
T4/test/20,T4,16,0.0948625,cka
T4/test/20,T4,17,0.08579547,cka
T4/test/20,T4,18,0.090943694,cka
T4/test/20,T4,19,0.07652217,cka
T4/test/20,T4,20,0.07993297,cka
T4/test/20,T4,21,0.07987806,cka
T4/test/20,T4,22,0.08750874,cka
T4/test/20,T4,23,0.08268428,cka
T4/test/20,T4,24,0.0799814,cka
T4/test/20,T4,25,0.0571885,cka
T4/test/20,T4,26,0.05864511,cka
T4/test/20,T4,27,0.055055436,cka
T4/test/20,T4,28,0.06443395,cka
T4/test/20,T4,29,0.078152746,cka
T4/test/20,T4,30,0.10596092,cka
T4/test/20,T4,31,0.10195988,cka
T4/test/21,T4,0,0.64628094,cka
T4/test/21,T4,1,0.82857186,cka
T4/test/21,T4,2,0.7570562,cka
T4/test/21,T4,3,0.65649164,cka
T4/test/21,T4,4,0.60669625,cka
T4/test/21,T4,5,0.48890862,cka
T4/test/21,T4,6,0.43684185,cka
T4/test/21,T4,7,0.37536344,cka
T4/test/21,T4,8,0.33843067,cka
T4/test/21,T4,9,0.28799945,cka
T4/test/21,T4,10,0.20578146,cka
T4/test/21,T4,11,0.18460359,cka
T4/test/21,T4,12,0.17704862,cka
T4/test/21,T4,13,0.16207604,cka
T4/test/21,T4,14,0.13154054,cka
T4/test/21,T4,15,0.09155365,cka
T4/test/21,T4,16,0.11036686,cka
T4/test/21,T4,17,0.117500275,cka
T4/test/21,T4,18,0.09477468,cka
T4/test/21,T4,19,0.0980877,cka
T4/test/21,T4,20,0.09538611,cka
T4/test/21,T4,21,0.09462703,cka
T4/test/21,T4,22,0.103507094,cka
T4/test/21,T4,23,0.095178716,cka
T4/test/21,T4,24,0.093923524,cka
T4/test/21,T4,25,0.08368272,cka
T4/test/21,T4,26,0.08747083,cka
T4/test/21,T4,27,0.086763315,cka
T4/test/21,T4,28,0.095651224,cka
T4/test/21,T4,29,0.113776304,cka
T4/test/21,T4,30,0.14047879,cka
T4/test/21,T4,31,0.152284,cka
T4/test/22,T4,0,0.07360274,cka
T4/test/22,T4,1,3.6682883e-05,cka
T4/test/22,T4,2,6.51323e-05,cka
T4/test/22,T4,3,0.0003618514,cka
T4/test/22,T4,4,0.00061731285,cka
T4/test/22,T4,5,0.0011012714,cka
T4/test/22,T4,6,0.00049611717,cka
T4/test/22,T4,7,0.00065774424,cka
T4/test/22,T4,8,0.00024930312,cka
T4/test/22,T4,9,5.538417e-05,cka
T4/test/22,T4,10,0.00030123699,cka
T4/test/22,T4,11,0.0002029585,cka
T4/test/22,T4,12,0.0002601458,cka
T4/test/22,T4,13,0.0005034732,cka
T4/test/22,T4,14,0.0005319573,cka
T4/test/22,T4,15,0.00032689612,cka
T4/test/22,T4,16,0.00027366466,cka
T4/test/22,T4,17,1.1084214e-06,cka
T4/test/22,T4,18,0.00027900893,cka
T4/test/22,T4,19,0.0006410503,cka
T4/test/22,T4,20,0.0013212995,cka
T4/test/22,T4,21,0.002293408,cka
T4/test/22,T4,22,0.0024593272,cka
T4/test/22,T4,23,0.0031137832,cka
T4/test/22,T4,24,0.0033447968,cka
T4/test/22,T4,25,0.0036951462,cka
T4/test/22,T4,26,0.0032936477,cka
T4/test/22,T4,27,0.0031398423,cka
T4/test/22,T4,28,0.0018970787,cka
T4/test/22,T4,29,0.0012932083,cka
T4/test/22,T4,30,0.0034979482,cka
T4/test/22,T4,31,0.006038236,cka
T4/test/23,T4,0,0.719621,cka
T4/test/23,T4,1,0.8194117,cka
T4/test/23,T4,2,0.7375072,cka
T4/test/23,T4,3,0.63031095,cka
T4/test/23,T4,4,0.52023834,cka
T4/test/23,T4,5,0.36894456,cka
T4/test/23,T4,6,0.3060999,cka
T4/test/23,T4,7,0.26808655,cka
T4/test/23,T4,8,0.24728973,cka
T4/test/23,T4,9,0.1819894,cka
T4/test/23,T4,10,0.12124591,cka
T4/test/23,T4,11,0.11505297,cka
T4/test/23,T4,12,0.12433515,cka
T4/test/23,T4,13,0.11651429,cka
T4/test/23,T4,14,0.097238936,cka
T4/test/23,T4,15,0.08673641,cka
T4/test/23,T4,16,0.08469698,cka
T4/test/23,T4,17,0.09205462,cka
T4/test/23,T4,18,0.090729676,cka
T4/test/23,T4,19,0.079427354,cka
T4/test/23,T4,20,0.085774384,cka
T4/test/23,T4,21,0.0943671,cka
T4/test/23,T4,22,0.09102865,cka
T4/test/23,T4,23,0.072836965,cka
T4/test/23,T4,24,0.055751756,cka
T4/test/23,T4,25,0.038414165,cka
T4/test/23,T4,26,0.03166217,cka
T4/test/23,T4,27,0.029968021,cka
T4/test/23,T4,28,0.029872086,cka
T4/test/23,T4,29,0.030816225,cka
T4/test/23,T4,30,0.042200815,cka
T4/test/23,T4,31,0.01186191,cka
T4/test/24,T4,0,0.719621,cka
T4/test/24,T4,1,0.8194117,cka
T4/test/24,T4,2,0.7375072,cka
T4/test/24,T4,3,0.63031095,cka
T4/test/24,T4,4,0.52023834,cka
T4/test/24,T4,5,0.36894456,cka
T4/test/24,T4,6,0.3060999,cka
T4/test/24,T4,7,0.26808655,cka
T4/test/24,T4,8,0.24728973,cka
T4/test/24,T4,9,0.1819894,cka
T4/test/24,T4,10,0.12124591,cka
T4/test/24,T4,11,0.11505297,cka
T4/test/24,T4,12,0.12433515,cka
T4/test/24,T4,13,0.11651429,cka
T4/test/24,T4,14,0.097238936,cka
T4/test/24,T4,15,0.08673641,cka
T4/test/24,T4,16,0.08469698,cka
T4/test/24,T4,17,0.09205462,cka
T4/test/24,T4,18,0.090729676,cka
T4/test/24,T4,19,0.079427354,cka
T4/test/24,T4,20,0.085774384,cka
T4/test/24,T4,21,0.0943671,cka
T4/test/24,T4,22,0.09102865,cka
T4/test/24,T4,23,0.072836965,cka
T4/test/24,T4,24,0.055751756,cka
T4/test/24,T4,25,0.038414165,cka
T4/test/24,T4,26,0.03166217,cka
T4/test/24,T4,27,0.029968021,cka
T4/test/24,T4,28,0.029872086,cka
T4/test/24,T4,29,0.030816225,cka
T4/test/24,T4,30,0.042200815,cka
T4/test/24,T4,31,0.01186191,cka
T4/test/25,T4,0,0.6925761,cka
T4/test/25,T4,1,0.8193677,cka
T4/test/25,T4,2,0.7054467,cka
T4/test/25,T4,3,0.56637913,cka
T4/test/25,T4,4,0.46277612,cka
T4/test/25,T4,5,0.33145767,cka
T4/test/25,T4,6,0.26157987,cka
T4/test/25,T4,7,0.27929506,cka
T4/test/25,T4,8,0.26630703,cka
T4/test/25,T4,9,0.1727579,cka
T4/test/25,T4,10,0.1028668,cka
T4/test/25,T4,11,0.090355024,cka
T4/test/25,T4,12,0.119238235,cka
T4/test/25,T4,13,0.12969796,cka
T4/test/25,T4,14,0.09433033,cka
T4/test/25,T4,15,0.08039034,cka
T4/test/25,T4,16,0.06610296,cka
T4/test/25,T4,17,0.049666822,cka
T4/test/25,T4,18,0.042426504,cka
T4/test/25,T4,19,0.04257114,cka
T4/test/25,T4,20,0.030600911,cka
T4/test/25,T4,21,0.033264406,cka
T4/test/25,T4,22,0.022340367,cka
T4/test/25,T4,23,0.021054624,cka
T4/test/25,T4,24,0.0249889,cka
T4/test/25,T4,25,0.028147174,cka
T4/test/25,T4,26,0.033166002,cka
T4/test/25,T4,27,0.044482592,cka
T4/test/25,T4,28,0.05293878,cka
T4/test/25,T4,29,0.06297468,cka
T4/test/25,T4,30,0.07978766,cka
T4/test/25,T4,31,0.19533904,cka
T4/test/26,T4,0,0.58241063,cka
T4/test/26,T4,1,0.76800376,cka
T4/test/26,T4,2,0.7087728,cka
T4/test/26,T4,3,0.6755313,cka
T4/test/26,T4,4,0.5990574,cka
T4/test/26,T4,5,0.46356538,cka
T4/test/26,T4,6,0.3704794,cka
T4/test/26,T4,7,0.29838192,cka
T4/test/26,T4,8,0.26874274,cka
T4/test/26,T4,9,0.13669933,cka
T4/test/26,T4,10,0.08726605,cka
T4/test/26,T4,11,0.10560574,cka
T4/test/26,T4,12,0.13240689,cka
T4/test/26,T4,13,0.10265584,cka
T4/test/26,T4,14,0.09733629,cka
T4/test/26,T4,15,0.10220218,cka
T4/test/26,T4,16,0.0948625,cka
T4/test/26,T4,17,0.08579547,cka
T4/test/26,T4,18,0.090943694,cka
T4/test/26,T4,19,0.07652217,cka
T4/test/26,T4,20,0.07993297,cka
T4/test/26,T4,21,0.07987806,cka
T4/test/26,T4,22,0.08750874,cka
T4/test/26,T4,23,0.08268428,cka
T4/test/26,T4,24,0.0799814,cka
T4/test/26,T4,25,0.0571885,cka
T4/test/26,T4,26,0.05864511,cka
T4/test/26,T4,27,0.055055436,cka
T4/test/26,T4,28,0.06443395,cka
T4/test/26,T4,29,0.078152746,cka
T4/test/26,T4,30,0.10596092,cka
T4/test/26,T4,31,0.10195988,cka
T4/test/27,T4,0,0.7611562,cka
T4/test/27,T4,1,0.84284365,cka
T4/test/27,T4,2,0.74147874,cka
T4/test/27,T4,3,0.61570233,cka
T4/test/27,T4,4,0.48318213,cka
T4/test/27,T4,5,0.3396314,cka
T4/test/27,T4,6,0.263388,cka
T4/test/27,T4,7,0.2203833,cka
T4/test/27,T4,8,0.22568291,cka
T4/test/27,T4,9,0.17368472,cka
T4/test/27,T4,10,0.13672984,cka
T4/test/27,T4,11,0.13905697,cka
T4/test/27,T4,12,0.14907904,cka
T4/test/27,T4,13,0.11327661,cka
T4/test/27,T4,14,0.0734494,cka
T4/test/27,T4,15,0.047780093,cka
T4/test/27,T4,16,0.01985971,cka
T4/test/27,T4,17,0.01422528,cka
T4/test/27,T4,18,0.013862591,cka
T4/test/27,T4,19,0.011242009,cka
T4/test/27,T4,20,0.0054312544,cka
T4/test/27,T4,21,0.0059451936,cka
T4/test/27,T4,22,0.0036089479,cka
T4/test/27,T4,23,0.0014799584,cka
T4/test/27,T4,24,0.0021017166,cka
T4/test/27,T4,25,0.0016344186,cka
T4/test/27,T4,26,0.0018357901,cka
T4/test/27,T4,27,0.0013023026,cka
T4/test/27,T4,28,0.0038343035,cka
T4/test/27,T4,29,0.006901924,cka
T4/test/27,T4,30,0.021451876,cka
T4/test/27,T4,31,0.091440976,cka
T4/test/28,T4,0,0.7611562,cka
T4/test/28,T4,1,0.84284365,cka
T4/test/28,T4,2,0.74147874,cka
T4/test/28,T4,3,0.61570233,cka
T4/test/28,T4,4,0.48318213,cka
T4/test/28,T4,5,0.3396314,cka
T4/test/28,T4,6,0.263388,cka
T4/test/28,T4,7,0.2203833,cka
T4/test/28,T4,8,0.22568291,cka
T4/test/28,T4,9,0.17368472,cka
T4/test/28,T4,10,0.13672984,cka
T4/test/28,T4,11,0.13905697,cka
T4/test/28,T4,12,0.14907904,cka
T4/test/28,T4,13,0.11327661,cka
T4/test/28,T4,14,0.0734494,cka
T4/test/28,T4,15,0.047780093,cka
T4/test/28,T4,16,0.01985971,cka
T4/test/28,T4,17,0.01422528,cka
T4/test/28,T4,18,0.013862591,cka
T4/test/28,T4,19,0.011242009,cka
T4/test/28,T4,20,0.0054312544,cka
T4/test/28,T4,21,0.0059451936,cka
T4/test/28,T4,22,0.0036089479,cka
T4/test/28,T4,23,0.0014799584,cka
T4/test/28,T4,24,0.0021017166,cka
T4/test/28,T4,25,0.0016344186,cka
T4/test/28,T4,26,0.0018357901,cka
T4/test/28,T4,27,0.0013023026,cka
T4/test/28,T4,28,0.0038343035,cka
T4/test/28,T4,29,0.006901924,cka
T4/test/28,T4,30,0.021451876,cka
T4/test/28,T4,31,0.091440976,cka
T4/test/29,T4,0,0.64628094,cka
T4/test/29,T4,1,0.82857186,cka
T4/test/29,T4,2,0.7570562,cka
T4/test/29,T4,3,0.65649164,cka
T4/test/29,T4,4,0.60669625,cka
T4/test/29,T4,5,0.48890862,cka
T4/test/29,T4,6,0.43684185,cka
T4/test/29,T4,7,0.37536344,cka
T4/test/29,T4,8,0.33843067,cka
T4/test/29,T4,9,0.28799945,cka
T4/test/29,T4,10,0.20578146,cka
T4/test/29,T4,11,0.18460359,cka
T4/test/29,T4,12,0.17704862,cka
T4/test/29,T4,13,0.16207604,cka
T4/test/29,T4,14,0.13154054,cka
T4/test/29,T4,15,0.09155365,cka
T4/test/29,T4,16,0.11036686,cka
T4/test/29,T4,17,0.117500275,cka
T4/test/29,T4,18,0.09477468,cka
T4/test/29,T4,19,0.0980877,cka
T4/test/29,T4,20,0.09538611,cka
T4/test/29,T4,21,0.09462703,cka
T4/test/29,T4,22,0.103507094,cka
T4/test/29,T4,23,0.095178716,cka
T4/test/29,T4,24,0.093923524,cka
T4/test/29,T4,25,0.08368272,cka
T4/test/29,T4,26,0.08747083,cka
T4/test/29,T4,27,0.086763315,cka
T4/test/29,T4,28,0.095651224,cka
T4/test/29,T4,29,0.113776304,cka
T4/test/29,T4,30,0.14047879,cka
T4/test/29,T4,31,0.152284,cka
T5/test/0,T5,0,0.47271243,cka
T5/test/0,T5,1,0.40848997,cka
T5/test/0,T5,2,0.38872454,cka
T5/test/0,T5,3,0.44263217,cka
T5/test/0,T5,4,0.33243218,cka
T5/test/0,T5,5,0.19494924,cka
T5/test/0,T5,6,0.17218456,cka
T5/test/0,T5,7,0.13331744,cka
T5/test/0,T5,8,0.14617704,cka
T5/test/0,T5,9,0.11928785,cka
T5/test/0,T5,10,0.080203086,cka
T5/test/0,T5,11,0.08218299,cka
T5/test/0,T5,12,0.09980642,cka
T5/test/0,T5,13,0.07550499,cka
T5/test/0,T5,14,0.08884677,cka
T5/test/0,T5,15,0.093377806,cka
T5/test/0,T5,16,0.06287225,cka
T5/test/0,T5,17,0.0522727,cka
T5/test/0,T5,18,0.035567764,cka
T5/test/0,T5,19,0.029408582,cka
T5/test/0,T5,20,0.031663835,cka
T5/test/0,T5,21,0.042287514,cka
T5/test/0,T5,22,0.054895345,cka
T5/test/0,T5,23,0.052040327,cka
T5/test/0,T5,24,0.05350358,cka
T5/test/0,T5,25,0.037042547,cka
T5/test/0,T5,26,0.02968152,cka
T5/test/0,T5,27,0.026957953,cka
T5/test/0,T5,28,0.026416706,cka
T5/test/0,T5,29,0.02793494,cka
T5/test/0,T5,30,0.03119709,cka
T5/test/0,T5,31,0.059496947,cka
T5/test/1,T5,0,0.503592,cka
T5/test/1,T5,1,0.48069134,cka
T5/test/1,T5,2,0.43387377,cka
T5/test/1,T5,3,0.4909347,cka
T5/test/1,T5,4,0.36647648,cka
T5/test/1,T5,5,0.22706151,cka
T5/test/1,T5,6,0.21618494,cka
T5/test/1,T5,7,0.17994568,cka
T5/test/1,T5,8,0.17239374,cka
T5/test/1,T5,9,0.14431463,cka
T5/test/1,T5,10,0.12267507,cka
T5/test/1,T5,11,0.11360287,cka
T5/test/1,T5,12,0.13013025,cka
T5/test/1,T5,13,0.111216836,cka
T5/test/1,T5,14,0.08531677,cka
T5/test/1,T5,15,0.078315556,cka
T5/test/1,T5,16,0.06321312,cka
T5/test/1,T5,17,0.049736317,cka
T5/test/1,T5,18,0.04308228,cka
T5/test/1,T5,19,0.042969365,cka
T5/test/1,T5,20,0.04430129,cka
T5/test/1,T5,21,0.04318653,cka
T5/test/1,T5,22,0.03986907,cka
T5/test/1,T5,23,0.02908589,cka
T5/test/1,T5,24,0.02969003,cka
T5/test/1,T5,25,0.026394775,cka
T5/test/1,T5,26,0.025989722,cka
T5/test/1,T5,27,0.024292937,cka
T5/test/1,T5,28,0.034118943,cka
T5/test/1,T5,29,0.04091351,cka
T5/test/1,T5,30,0.045537084,cka
T5/test/1,T5,31,0.08789028,cka
T5/test/2,T5,0,0.503592,cka
T5/test/2,T5,1,0.48069134,cka
T5/test/2,T5,2,0.43387377,cka
T5/test/2,T5,3,0.4909347,cka
T5/test/2,T5,4,0.36647648,cka
T5/test/2,T5,5,0.22706151,cka
T5/test/2,T5,6,0.21618494,cka
T5/test/2,T5,7,0.17994568,cka
T5/test/2,T5,8,0.17239374,cka
T5/test/2,T5,9,0.14431463,cka
T5/test/2,T5,10,0.12267507,cka
T5/test/2,T5,11,0.11360287,cka
T5/test/2,T5,12,0.13013025,cka
T5/test/2,T5,13,0.111216836,cka
T5/test/2,T5,14,0.08531677,cka
T5/test/2,T5,15,0.078315556,cka
T5/test/2,T5,16,0.06321312,cka
T5/test/2,T5,17,0.049736317,cka
T5/test/2,T5,18,0.04308228,cka
T5/test/2,T5,19,0.042969365,cka
T5/test/2,T5,20,0.04430129,cka
T5/test/2,T5,21,0.04318653,cka
T5/test/2,T5,22,0.03986907,cka
T5/test/2,T5,23,0.02908589,cka
T5/test/2,T5,24,0.02969003,cka
T5/test/2,T5,25,0.026394775,cka
T5/test/2,T5,26,0.025989722,cka
T5/test/2,T5,27,0.024292937,cka
T5/test/2,T5,28,0.034118943,cka
T5/test/2,T5,29,0.04091351,cka
T5/test/2,T5,30,0.045537084,cka
T5/test/2,T5,31,0.08789028,cka
T5/test/3,T5,0,0.4896622,cka
T5/test/3,T5,1,0.46896452,cka
T5/test/3,T5,2,0.45471275,cka
T5/test/3,T5,3,0.48717746,cka
T5/test/3,T5,4,0.3617768,cka
T5/test/3,T5,5,0.24049704,cka
T5/test/3,T5,6,0.21517682,cka
T5/test/3,T5,7,0.1792254,cka
T5/test/3,T5,8,0.16661018,cka
T5/test/3,T5,9,0.13388988,cka
T5/test/3,T5,10,0.087457575,cka
T5/test/3,T5,11,0.0942216,cka
T5/test/3,T5,12,0.11454821,cka
T5/test/3,T5,13,0.10941288,cka
T5/test/3,T5,14,0.082452945,cka
T5/test/3,T5,15,0.056864064,cka
T5/test/3,T5,16,0.034735426,cka
T5/test/3,T5,17,0.031776056,cka
T5/test/3,T5,18,0.023067787,cka
T5/test/3,T5,19,0.023732355,cka
T5/test/3,T5,20,0.033145946,cka
T5/test/3,T5,21,0.03432605,cka
T5/test/3,T5,22,0.035501875,cka
T5/test/3,T5,23,0.034230676,cka
T5/test/3,T5,24,0.03664559,cka
T5/test/3,T5,25,0.028171502,cka
T5/test/3,T5,26,0.022525433,cka
T5/test/3,T5,27,0.021379746,cka
T5/test/3,T5,28,0.025164306,cka
T5/test/3,T5,29,0.021300465,cka
T5/test/3,T5,30,0.02309993,cka
T5/test/3,T5,31,0.035537325,cka
T5/test/4,T5,0,0.45868894,cka
T5/test/4,T5,1,0.45545548,cka
T5/test/4,T5,2,0.44082454,cka
T5/test/4,T5,3,0.49881402,cka
T5/test/4,T5,4,0.3414251,cka
T5/test/4,T5,5,0.25653124,cka
T5/test/4,T5,6,0.19608617,cka
T5/test/4,T5,7,0.16930814,cka
T5/test/4,T5,8,0.17184901,cka
T5/test/4,T5,9,0.12711243,cka
T5/test/4,T5,10,0.10753567,cka
T5/test/4,T5,11,0.10205707,cka
T5/test/4,T5,12,0.08729076,cka
T5/test/4,T5,13,0.0795028,cka
T5/test/4,T5,14,0.07751118,cka
T5/test/4,T5,15,0.06983751,cka
T5/test/4,T5,16,0.05889656,cka
T5/test/4,T5,17,0.04588646,cka
T5/test/4,T5,18,0.042694982,cka
T5/test/4,T5,19,0.038805116,cka
T5/test/4,T5,20,0.04210534,cka
T5/test/4,T5,21,0.045091953,cka
T5/test/4,T5,22,0.042837624,cka
T5/test/4,T5,23,0.040821705,cka
T5/test/4,T5,24,0.041479964,cka
T5/test/4,T5,25,0.035070293,cka
T5/test/4,T5,26,0.029370293,cka
T5/test/4,T5,27,0.028790336,cka
T5/test/4,T5,28,0.034656838,cka
T5/test/4,T5,29,0.031253237,cka
T5/test/4,T5,30,0.032451387,cka
T5/test/4,T5,31,0.0066513694,cka
T5/test/5,T5,0,0.47271243,cka
T5/test/5,T5,1,0.40848997,cka
T5/test/5,T5,2,0.38872454,cka
T5/test/5,T5,3,0.44263217,cka
T5/test/5,T5,4,0.33243218,cka
T5/test/5,T5,5,0.19494924,cka
T5/test/5,T5,6,0.17218456,cka
T5/test/5,T5,7,0.13331744,cka
T5/test/5,T5,8,0.14617704,cka
T5/test/5,T5,9,0.11928785,cka
T5/test/5,T5,10,0.080203086,cka
T5/test/5,T5,11,0.08218299,cka
T5/test/5,T5,12,0.09980642,cka
T5/test/5,T5,13,0.07550499,cka
T5/test/5,T5,14,0.08884677,cka
T5/test/5,T5,15,0.093377806,cka
T5/test/5,T5,16,0.06287225,cka
T5/test/5,T5,17,0.0522727,cka
T5/test/5,T5,18,0.035567764,cka
T5/test/5,T5,19,0.029408582,cka
T5/test/5,T5,20,0.031663835,cka
T5/test/5,T5,21,0.042287514,cka
T5/test/5,T5,22,0.054895345,cka
T5/test/5,T5,23,0.052040327,cka
T5/test/5,T5,24,0.05350358,cka
T5/test/5,T5,25,0.037042547,cka
T5/test/5,T5,26,0.02968152,cka
T5/test/5,T5,27,0.026957953,cka
T5/test/5,T5,28,0.026416706,cka
T5/test/5,T5,29,0.02793494,cka
T5/test/5,T5,30,0.03119709,cka
T5/test/5,T5,31,0.059496947,cka
T5/test/6,T5,0,0.47271243,cka
T5/test/6,T5,1,0.40848997,cka
T5/test/6,T5,2,0.38872454,cka
T5/test/6,T5,3,0.44263217,cka
T5/test/6,T5,4,0.33243218,cka
T5/test/6,T5,5,0.19494924,cka
T5/test/6,T5,6,0.17218456,cka
T5/test/6,T5,7,0.13331744,cka
T5/test/6,T5,8,0.14617704,cka
T5/test/6,T5,9,0.11928785,cka
T5/test/6,T5,10,0.080203086,cka
T5/test/6,T5,11,0.08218299,cka
